date,title,summary,topic,media,link
2022-08-13 00:00:00,Persisten las versiones encontradas entre LUMA y AEE por apagón del viernes,El director ejecutivo de la AEE afirmó que “no hay duda” que la falla que afectó las centrales de Aguirre y AES se originó en la línea de transmisión,Locales,El Nuevo Dia,https://www.elnuevodia.com/noticias/locales/notas/persisten-las-versiones-encontradas-entre-luma-y-aee-por-apagon-del-viernes/
2022-08-13 00:00:00,El caso contra Wanda Vázquez: el peor de los crímenes,"La acusación contra Wanda Vázquez dice que puso al sistema bancario al servicio del lavado internacional de dinero. De probársele, puede ser el peor crimen cometido por un político en Puerto Rico, escribe Benjamín Torres Gotay",Para suscriptores,El Nuevo Dia,https://www.elnuevodia.com/opinion/las-cosas-por-su-nombre/el-caso-contra-wanda-vazquez-el-peor-de-los-crimenes/
2022-08-13 00:00:00,“Nos sorprendió a todos”: suspensión de Fernando Tatis Jr. impacta a los Padres y a las Grandes Ligas,La joven estrella dominicana pidió perdón a la organización de San Diego luego de ser sancionado por 80 partidos tras dar positivo a una droga para mejorar el rendimiento,Béisbol,El Nuevo Dia,https://www.elnuevodia.com/deportes/beisbol/notas/nos-sorprendio-a-todos-suspension-de-fernando-tatis-jr-impacta-a-los-padres-y-a-las-grandes-ligas/
2022-08-13 00:00:00,¿Qué factores dan origen a la fatiga y cómo afecta tu organismo?,"La fatiga muscular es la incapacidad o falta de fuerzas para continuar realizando una determinada actividad. Sucede cuando los músculos no tienen la fuerza suficiente para continuar, escribe José Cruz López",Para suscriptores,El Nuevo Dia,https://www.elnuevodia.com/opinion/desde-mi-perspectiva/que-factores-dan-origen-a-la-fatiga-y-como-afecta-tu-organismo/
2022-08-13 00:00:00,La creación de espacios abiertos y multifuncionales continúa ganando terreno en la arquitectura ,"Las tendencias para este 2022 enfatizan en la sensibilidad ecológica, el uso inteligente de los recursos a través de la tecnología y el retorno a lo esencial",Construcción,El Nuevo Dia,https://www.elnuevodia.com/negocios/construccion/notas/la-creacion-de-espacios-abiertos-y-multifuncionales-continua-ganando-terreno-en-la-arquitectura/
2022-08-13 00:00:00,Detonan proyectil de artillería que provocó el cierre de un tramo de la playa Flamenco en Culebra,"El artefacto, que fue hallado cerca del área del tanque militar, fue destruido mediante una demolición controlada con explosivos C4",Seguridad,El Nuevo Dia,https://www.elnuevodia.com/noticias/seguridad/notas/detonan-proyectil-de-artilleria-que-provoco-el-cierre-de-un-tramo-de-la-playa-flamenco-en-culebra/
2022-08-13 00:00:00,Hombre acusado de apuñalar al escritor Salman Rushdie somete alegato de inocencia,"El abogado de Hadi Matar, de 24 años, hizo la declaración en la corte en nombre de su cliente durante una breve audiencia de presentación formal de los cargos",Estados Unidos,El Nuevo Dia,https://www.elnuevodia.com/noticias/estados-unidos/notas/hombre-acusado-de-apunalar-al-escritor-salman-rushdie-somete-alegato-de-inocencia/
2022-08-14 00:00:00,Muere un conductor de 18 años tras impactar una valla de metal en Guánica,La Policía ocupó en la escena un arma de fuego y droga,Seguridad,El Nuevo Dia,https://www.elnuevodia.com/noticias/seguridad/notas/muere-un-conductor-de-18-anos-tras-impactar-una-valla-de-metal-en-guanica/
2022-08-14 00:00:00,Pedro Pierluisi designa a Anaís Rodríguez Vega como secretaria en propiedad del DRNA,"Por meses, la funcionaria había ocupado el cargo de manera interina tras la salida de Rafael Machargo",Gobierno,El Nuevo Dia,https://www.elnuevodia.com/noticias/gobierno/notas/pedro-pierluisi-designa-a-anais-rodriguez-vega-como-secretaria-en-propiedad-del-drna/
2022-08-14 00:00:00,Miguel Romero entiende que no debe demorar el fallo judicial sobre el parque de Condado,La demanda del municipio se mantiene en pie independiente a la de un grupo de ciudadanos,Gobierno,El Nuevo Dia,https://www.elnuevodia.com/noticias/gobierno/notas/miguel-romero-entiende-que-no-debe-demorar-el-fallo-judicial-sobre-el-parque-de-condado/
2022-08-14 00:00:00,Salman Rushdie está “en camino a la recuperación” tras ser apuñalado en Nueva York,El reconocido escritor de 75 años pudo hablar y bromear luego que médicos le retiraron un respirador artificial el sábado,Estados Unidos,El Nuevo Dia,https://www.elnuevodia.com/noticias/estados-unidos/notas/salman-rushdie-esta-en-camino-a-la-recuperacion-tras-ser-apunalado-en-nueva-york/
2022-08-14 00:00:00,"En Puerto Rico la medicina no es glamur, sino deuda y sacrificio","No podemos exigir lealtad unilateral de nuestra clase médica, escribe Juan S. Vidal Santiago",Punto de vista,El Nuevo Dia,https://www.elnuevodia.com/opinion/punto-de-vista/en-puerto-rico-la-medicina-no-es-glamur-sino-deuda-y-sacrificio/
2022-08-14 00:00:00,Nelson Colón y su hijo Michael: inseparables durante la postemporada del BSN,"El dirigente de los Vaqueros de Bayamón ha estado acompañado de su primogénito, quien vive en Nueva York pero pasó el verano en la isla con su padre en las canchas ",Baloncesto,El Nuevo Dia,https://www.elnuevodia.com/deportes/baloncesto/notas/nelson-colon-y-su-hijo-michael-inseparables-durante-la-postemporada-del-bsn/
2022-08-14 00:00:00,Comedia “La peor cantante del mundo” abre su cuarta función,"El público tendrá la oportunidad de disfrutar de la nueva función el domingo, 28 de agosto, en el Centro de Bellas Artes de Santurce",Cultura,El Nuevo Dia,https://www.elnuevodia.com/entretenimiento/cultura/notas/comedia-la-peor-cantante-del-mundo-abre-su-cuarta-funcion/
2022-08-14 00:00:00,Representantes del PNP proponen medidas severas para combatir la corrupción,"Presentarán un paquete de proyectos mañana, lunes, cuando arranca la sesión legislativa ordinaria",Gobierno,El Nuevo Dia,https://www.elnuevodia.com/noticias/gobierno/notas/representantes-del-pnp-proponen-medidas-severas-para-combatir-la-corrupcion/
2022-08-14 00:00:00,"Miguel Romero entrega equipo a la Policía Municipal de San Juan que se adquirió con $191,000","El alcalde de la capital anunció, además, que se remodeló el cuartel de la Unidad Canina",Seguridad,El Nuevo Dia,https://www.elnuevodia.com/noticias/seguridad/notas/miguel-romero-entrega-equipo-a-la-policia-municipal-de-san-juan-que-se-adquirio-con-191000/
2022-08-14 00:00:00,Salud reporta dos muertes adicionales y 358 hospitalizados con COVID-19,"Mientras, la tasa de positividad se ubicó en 31.38% en la actualización de mediodía",Locales,El Nuevo Dia,https://www.elnuevodia.com/noticias/locales/notas/salud-reporta-dos-muertes-adicionales-y-358-hospitalizados-con-covid-19/
2022-08-14 00:00:00,Así transcurrió la segunda jornada del Coca-Cola Music Fest,El evento sirvió de plataforma para figuras de la música urbana tanto en ascenso como ya establecidas,Música,El Nuevo Dia,https://www.elnuevodia.com/entretenimiento/musica/notas/asi-transcurrio-la-segunda-jornada-del-coca-cola-music-fest/
2022-08-14 00:00:00,“Bullet Train” lidera las taquillas por segunda semana consecutiva,"Después de recaudar unos $ 30 millones en su primer fin de semana, “Bullet Train” sumó $13.4 millones en su segunda semana",Películas y series,El Nuevo Dia,https://www.elnuevodia.com/entretenimiento/peliculas-series/notas/bullet-train-lidera-las-taquillas-por-segunda-semana-consecutiva/
2022-08-14 00:00:00,Sobre 200 personas se vacunan contra la viruela del mono en evento de Salud junto a organizaciones LGBTTIQ+,"Al momento, hay 50 casos confirmados en Puerto Rico",Locales,El Nuevo Dia,https://www.elnuevodia.com/noticias/locales/notas/sobre-200-personas-se-vacunan-contra-la-viruela-del-mono-en-evento-de-salud-junto-a-organizaciones-lgbttiq/
2022-08-14 00:00:00,Identifican al joven de 26 años asesinado frente a una gasolinera en Comerío,"En la escena se ocupó un arma de fuego, un cargador con 30 balas, $1,115 en efectivo, 25 bolsitas de cocaína y 29 de heroína",Seguridad,El Nuevo Dia,https://www.elnuevodia.com/noticias/seguridad/notas/identifican-al-joven-de-26-anos-asesinado-frente-a-una-gasolinera-en-comerio/
2022-08-14 00:00:00,Bailaora Siudy Garrido llevará su espectáculo “Flamenco íntimo” al Coca-Cola Music Hall,"La puesta en escena del espectáculo de esta artista venezolana, será el 4 de noviembre a las 8:30 p.m. en el Coca-Cola Music Hall",Música,El Nuevo Dia,https://www.elnuevodia.com/entretenimiento/musica/notas/bailaora-siudy-garrido-llevara-su-espectaculo-flamenco-intimo-al-coca-cola-music-hall/
2022-08-14 00:00:00,La Luna y Júpiter lucirán juntos esta noche,A partir de las 9:30 p.m. se observará el evento astronómico,Espacio y astronomía,El Nuevo Dia,https://www.elnuevodia.com/ciencia-ambiente/espacio-astronomia/notas/la-luna-y-jupiter-luciran-juntos-esta-noche/
2022-08-14 00:00:00,Acueductos amplía a 24 horas el periodo de interrupción de servicio en Isabela,La corporación pública informó que el plan se mantendrá en efecto hasta nuevo aviso debido a que todavía arreglan una enorme rotura,Locales,El Nuevo Dia,https://www.elnuevodia.com/noticias/locales/notas/acueductos-amplia-a-24-horas-el-periodo-de-interrupcion-de-servicio-en-isabela/
2022-08-14 00:00:00,Impugnan elección para la presidencia del PNP en Guayama ,"Alegan que hubo fraude en endosos que recibió Glorimari Jaime, quien prevaleció en la contienda",Política,El Nuevo Dia,https://www.elnuevodia.com/noticias/politica/notas/impugnan-eleccion-para-la-presidencia-del-pnp-en-guayama/
2022-08-14 00:00:00,Convocan marcha en Washington D. C. a favor de la estadidad para Puerto Rico,El movimiento es impulsado por la senadora Keren Riquelme y el expresidente cameral José Aponte Hernández,Locales,El Nuevo Dia,https://www.elnuevodia.com/noticias/locales/notas/convocan-marcha-en-washington-d-c-a-favor-de-la-estadidad-para-puerto-rico/
2022-08-14 00:00:00,Los agricultores (armados) de Irán,"¿Quién puede creer que Irán vendrá a Venezuela a producir alimentos y no a montar un parapeto agrícola, en el que ocultarán instalaciones y actividades militares?, escribe Miguel Henrique Otero  ",Para suscriptores,El Nuevo Dia,https://www.elnuevodia.com/opinion/punto-de-vista/los-agricultores-armados-de-iran/
2022-08-15 00:00:00,El final del Trumpismo,"Donald Trump ha sido el peor presidente en la historia de Estados Unidos, opina Carmelo Ríos  ",Para suscriptores,El Nuevo Dia,https://www.elnuevodia.com/opinion/punto-de-vista/el-final-del-trumpismo/
2022-08-15 00:00:00,Atrasado el cuarto partido de la final del BSN por humedad en el tabloncillo del Coliseo Arquelio Torres,Los Vaqueros y los Atléticos esperaron casi una hora para comenzar a jugar en San Germán,Baloncesto,El Nuevo Dia,https://www.elnuevodia.com/deportes/baloncesto/notas/atrasado-el-cuarto-partido-de-la-final-del-bsn-por-humedad-en-el-tabloncillo-del-coliseo-arquelio-torres/
2022-08-14 00:00:00,Kansas City pone fin a una racha de doce triunfos al hilo de los Dodgers,Los Ángeles estaba tratando de igualar una marca de la franquicia de trece lograda dos veces desde que el equipo se movió a la costa Oeste,Béisbol,El Nuevo Dia,https://www.elnuevodia.com/deportes/beisbol/notas/kansas-city-pone-fin-a-una-racha-de-doce-triunfos-al-hilo-de-los-dodgers/
2022-08-14 00:00:00,Albert Pujols enciende a los fans de San Luis con par de vuelacercas,"Fueron sus cuadrangulares 688 y 689 de su carrera, ocupando el cuarto puesto en la lista de todos los tiempos detrás de Barry Bonds, Hank Aaron, Babe Ruth y Alex Rodríguez",Béisbol,El Nuevo Dia,https://www.elnuevodia.com/deportes/beisbol/notas/albert-pujols-enciende-a-los-fans-de-san-luis-con-par-de-vuelacercas/
2022-08-14 00:00:00,"Estudiante del RUM recibe $10,000 de una prestigiosa beca de Google sobre videojuegos",Nicole Noemí Román Correa es la única joven matriculada en la Universidad de Puerto Rico en formar parte del grupo selecto de becados,Videojuegos,El Nuevo Dia,https://www.elnuevodia.com/tecnologia/videojuegos/notas/estudiante-del-rum-recibe-10000-de-una-prestigiosa-beca-de-google-sobre-videojuegos/
2022-08-14 00:00:00,Francisco Lindor establece una marca de carreras remolcadas en la franquicia,El siore puertorriqueño consiguió su impulsada número 82 de la temporada dejando atrás el récord que tenía José Reyes para un jugador del campocorto,Béisbol,El Nuevo Dia,https://www.elnuevodia.com/deportes/beisbol/notas/francisco-lindor-establece-una-marca-de-carreras-remolcadas-en-la-franquicia/
2022-08-14 00:00:00,Inmenso Glenn Monroig al celebrar 50 años de carrera en concierto,El cantautor puertorriqueño deleitó a su fanaticada al repasar su extenso repertorio compuesto tanto por canciones románticas como de denuncia social,Música,El Nuevo Dia,https://www.elnuevodia.com/entretenimiento/musica/notas/inmenso-glenn-monroig-al-celebrar-50-anos-de-carrera-en-concierto/
2022-08-14 00:00:00,El aumento en el nivel del agua complica el rescate de los 10 mineros atrapados en una mina en México,El accidente ocurrió hace 11 días y los familiares han exigido que se contraten rescatistas extranjeros,Mundo,El Nuevo Dia,https://www.elnuevodia.com/noticias/mundo/notas/el-aumento-en-el-nivel-del-agua-complica-el-rescate-de-los-10-mineros-atrapados-en-una-mina-en-mexico/
2022-08-14 00:00:00,¿Quiénes son los 10 más buscados del área de Carolina y qué delitos se les imputa?,"Tres de los prófugos tiene fianzas millonarias por asesinato, agresión sexual y violaciones a la Ley de Armas ",Seguridad,El Nuevo Dia,https://www.elnuevodia.com/noticias/seguridad/notas/quienes-son-los-10-mas-buscados-del-area-de-carolina-y-que-delitos-se-les-imputa/
2022-08-15 00:00:00,La actriz Carmen Villalobos se renueva en la cocina de Top Chef VIP,"La artista, famosa por protagonizar telenovelas como “Sin senos no hay paraíso”, “El Señor de los Cielos” y “Café con aroma de mujer”, se está dejando ver como nunca antes en este programa de Telemundo",Televisión,El Nuevo Dia,https://www.elnuevodia.com/entretenimiento/television/notas/la-actriz-carmen-villalobos-se-renueva-en-la-cocina-de-top-chef-vip/
2022-08-15 00:00:00,El flagelo de los accidentes azota a Cuba,"El calamitoso estado de la infraestructura y la maquinaria en Cuba conlleva un creciente riesgo de tragedias como las recientes catástrofes del hotel Saratoga y el puerto de Matanzas, escribe Roberto Orro",Para suscriptores,El Nuevo Dia,https://www.elnuevodia.com/opinion/punto-de-vista/el-flagelo-de-los-accidentes-azota-a-cuba/
2022-08-15 00:00:00,Meteorología emite advertencia de calor para casi 40 municipios,Se esperan índices de calor de hasta 111 grados Fahrenheit en algunos sectores,El Tiempo,El Nuevo Dia,https://www.elnuevodia.com/noticias/el-tiempo/notas/meteorologia-emite-advertencia-de-calor-para-casi-40-municipios/
2022-08-15 00:00:00,Asesinan de múltiples disparos a un joven de 24 años en Ponce,El cuerpo fue hallado en el pavimento cerca de la motora en la que viajaba al momento de los hechos,Seguridad,El Nuevo Dia,https://www.elnuevodia.com/noticias/seguridad/notas/asesinan-de-multiples-disparos-a-un-joven-de-24-anos-en-ponce/
2022-08-15 00:00:00,La tasa de positividad preliminar de COVID-19 amanece en 29.82%,El Departamento de Salud también reportó una muerte por el virus,Locales,El Nuevo Dia,https://www.elnuevodia.com/noticias/locales/notas/la-tasa-de-positividad-preliminar-de-covid-19-amanece-en-2982/
2022-08-15 00:00:00,Cambios en el CRIM: lección de mejoras oportunas en plataformas digitales,"Es necesario realizar mejor trabajo al implantar cambios en los portales digitales de las agencias gubernamentales, escribe Ricardo López de Victoria",Para suscriptores,El Nuevo Dia,https://www.elnuevodia.com/opinion/punto-de-vista/cambios-en-el-crim-leccion-de-mejoras-oportunas-en-plataformas-digitales/
2022-08-15 00:00:00,Agentes federales diligencian órdenes de arrestos contra empleados de muelles en San Juan,Los cargos están relacionados con la ley federal contra el crimen organizado conocida por sus siglas RICO Act,Seguridad,El Nuevo Dia,https://www.elnuevodia.com/noticias/seguridad/notas/agentes-federales-diligencian-ordenes-de-arrestos-contra-empleados-de-muelles-en-san-juan/
2022-08-15 00:00:00,La hipocresía de las perspectivas curriculares,"Carlos Díaz Olivo cuestiona ¿de qué perspectiva de enseñanza de género o de otra cosa se pueda hablar, si no somos capaces de dispensar el respeto básico que toda sociedad viene obligada a brindar a los adultos mayores?",Para suscriptores,El Nuevo Dia,https://www.elnuevodia.com/opinion/punto-de-vista/la-hipocresia-de-las-perspectivas-curriculares/
2022-08-15 00:00:00,La amplitud del concepto de perspectiva de género,"El amor y respeto por la diversidad surge del abarcador entendimiento lo que es la perspectiva de género, escribe Rubén David Bonilla Ramos",Para suscriptores,El Nuevo Dia,https://www.elnuevodia.com/opinion/desde-la-diaspora/la-amplitud-del-concepto-de-perspectiva-de-genero/
2022-08-15 00:00:00,Ángel Rodríguez defiende la decisión de posponer el cuarto juego de la final del BSN ,El armador de los Vaqueros de Bayamón indicó que los jugadores de ambos bandos tomaron la determinación de no jugar debido a la condición del tabloncillo en el Coliseo Arquelio Torres,Baloncesto,El Nuevo Dia,https://www.elnuevodia.com/deportes/baloncesto/notas/angel-rodriguez-defiende-la-decision-de-posponer-el-cuarto-juego-de-la-final-del-bsn/
2022-08-15 00:00:00,"Miss Universe Puerto Rico: imagen corporal, “belleza” y salud mental","Debemos cuestionar y rechazar los estándares de belleza que esclavizan, enferman y degradan a las personas, indica Vivian Rodríguez Del Toro",Para suscriptores,El Nuevo Dia,https://www.elnuevodia.com/opinion/punto-de-vista/miss-universe-puerto-rico-imagen-corporal-belleza-y-salud-mental/
2022-08-15 00:00:00,“Se desmanteló una empresa criminal”: agentes federales arrestan empleados de muelles en San Juan,"Stephen Muldrow, jefe de la fiscalía federal en Puerto Rico, indicó que el esquema por el que se les acusa fue de sobre $1 millón y que entre los arrestados figura el presidente del sindicato ILA",Seguridad,El Nuevo Dia,https://www.elnuevodia.com/noticias/seguridad/notas/se-desmantelo-una-empresa-criminal-agentes-federales-arrestan-empleados-de-muelles-en-san-juan/
2022-08-15 00:00:00,Ya está disponible en Puerto Rico la versión híbrida de la Toyota Tundra 2022,Esta “pick-up” ofrece más rendimiento de combustible sin sacrificar su potencia,Autos,El Nuevo Dia,https://www.elnuevodia.com/negocios/autos/notas/ya-esta-disponible-en-puerto-rico-la-version-hibrida-de-la-toyota-tundra-2022/
2022-08-15 00:00:00,Gran Bretaña autoriza versión actualizada de la vacuna de Moderna contra el COVID-19,Tiene como objetivo proteger contra el virus original y la variante ómicron,Mundo,El Nuevo Dia,https://www.elnuevodia.com/noticias/mundo/notas/gran-bretana-autoriza-version-actualizada-de-la-vacuna-de-moderna-contra-el-covid-19/
2022-08-15 00:00:00,Laura Bozzo y Daniella Navarro ganan “la mejor pelea” de “La Casa de los Famosos 2″,"Anoche se transmitió una gala especial con los mejores momentos de la temporada, donde se entregaron algunos premios especiales ",Televisión,El Nuevo Dia,https://www.elnuevodia.com/entretenimiento/television/notas/laura-bozzo-y-daniella-navarro-ganan-la-mejor-pelea-de-la-casa-de-los-famosos-2/
2022-08-15 00:00:00,Jasond Calderón por partida doble en la pantalla grande,El actor y comediante se presenta en dos películas que forman parte del Puerto Rico Film Fest,Películas y series,El Nuevo Dia,https://www.elnuevodia.com/entretenimiento/peliculas-series/notas/jasond-calderon-por-partida-doble-en-la-pantalla-grande/
2022-08-15 00:00:00,Presentan extracto de documental sobre la vida de César Concepción,"La producción, a cargo del cineasta y productor Jochi Melero, busca presentar el legado artístico del reconocido músico puertorriqueño",Música,El Nuevo Dia,https://www.elnuevodia.com/entretenimiento/musica/notas/presentan-extracto-de-documental-sobre-la-vida-de-cesar-concepcion/
2022-08-15 00:00:00,Obra infantil “IRO en busca del coquí” se presentará en Humacao ,Los estudiantes de la Escuela Especializada en Bellas Artes Anita Otero Hernández conforman el elenco de la pieza teatral que subirá a escena el 27 de agosto,Cultura,El Nuevo Dia,https://www.elnuevodia.com/entretenimiento/cultura/notas/obra-infantil-iro-en-busca-del-coqui-se-presentara-en-humacao/
2022-08-15 00:00:00,Famma Events entrega cheque a la Cruz Roja para ayudar a Ucrania,"El donativo, que es parte de lo recaudado con la presentación del Ballet Nacional de Ucrania en la isla, es para apoyar a los desplazados por la guerra con Rusia",Cultura,El Nuevo Dia,https://www.elnuevodia.com/entretenimiento/cultura/notas/famma-events-entrega-cheque-a-la-cruz-roja-para-ayudar-a-ucrania/
2022-08-11 00:00:00,El gobierno arranca con los proyectos de mitigación de riesgos con fondos de Vivienda federal,"Ayer, el Departamento de la  Vivienda y la AAA firmaron un acuerdo para dar paso a dos proyectos de infraestructura en La Plata y Salinas",Gobierno,El Nuevo Dia,https://www.elnuevodia.com/noticias/gobierno/notas/el-gobierno-arranca-con-los-proyectos-de-mitigacion-de-riesgos-con-fondos-de-vivienda-federal/
2022-08-11 00:00:00,Complicado el panorama del gobierno para suplir la deficiencia de paramédicos en el sector público,"En regiones como Caguas, Fajardo y Humacao se necesitan cerca de 30 profesionales para completar la plantilla",Gobierno,El Nuevo Dia,https://www.elnuevodia.com/noticias/gobierno/notas/complicado-el-panorama-del-gobierno-para-suplir-la-deficiencia-de-paramedicos-en-el-sector-publico/
2022-08-10 00:00:00,Departamento del Trabajo lanza encuesta para conocer la participación de las mujeres en el campo laboral,"El cuestionario, completamente confidencial y digital, será trabajado por la organización Women Who Lead y esperan publicar los resultados en noviembre ",Gobierno,El Nuevo Dia,https://www.elnuevodia.com/noticias/gobierno/notas/departamento-del-trabajo-lanza-encuesta-para-conocer-la-participacion-de-las-mujeres-en-el-campo-laboral/
2022-08-10 00:00:00,Aval del gobernador a la reforma policial en términos generales,Pedro Pierluisi elogia los renglones en los que entiende han habido “grandes avances”,Gobierno,El Nuevo Dia,https://www.elnuevodia.com/noticias/gobierno/notas/aval-del-gobernador-a-la-reforma-policial-en-terminos-generales/
2022-08-10 00:00:00,La OEG archiva investigación contra el expresidente de la Junta de Gobierno de la AEE,El ingeniero Ralph Kreil Rivera fue señalado por el legislador Luis Raúl Torres por un supuesto conflicto de intereses,Gobierno,El Nuevo Dia,https://www.elnuevodia.com/noticias/gobierno/notas/la-oeg-archiva-investigacion-contra-el-expresidente-de-la-junta-de-gobierno-de-la-aee/
